id,ano,site,comentarios,rotulacao_manual,id_rotulador
21,2021-11-09,G1,"e como sempredando #palanque pra #bandido #vagabundo só sendo muito imbecil, pra acreditar na #conversapraboidormir do eu não sabia da moça que usou o #filho como #escudo #yosoyrabioso",1,M
22,2021-06-28,G1,"lázaro confirma que se escondeu nas motociatas do bolsonaro sem máscara, mas sempre de capacete",0,M
20,2019,Folha,O senhor quer saber mais que testemunhas que estavam no local. Foi uma criança que morreu. E ainda evoca divindades. Pare pra pensar em que se tornou.,-1,M
20,2019,UOL,"Essa política de enfrentamento não funciona em lugar nenhum, só afeta os inocentes. Não adianta ficar matando traficantes, pois vai aparecer outros e nunca vai acabar. Se não prenderem os peixes grandes (os que vivem em imóveis de luxo nos bairros nobres), esses peixes pequenos (traficante pé de chinelo) vão continuar dominando as comunidades. O mesmo deve se fazer contra as milícias.",-1,M
18,2019-08-21,UOL,"depressão não provoca impulsos assassinos, ela pode levar a outros transtornos mentais que o deixem sem controle, mas não é a depressão que o fez tomar essa atitude o que ele tentou fazer não se chama suicídio por favor, pare",0,M
26,2021-05-07,Folha,parabéns aos policiais envolvidos! menos ratos nas ruas!,1,M
25,2019-04-08,Folha,muito triste mas os soldados fardados os confundiram com criminosos? por que? não atenderam à ordem da autoridade? temeram os soldados? e quem tem disseminado um discurso lunático de desconfiança e medo contra os militares?,0,C
21,2021-11-06,Folha,realmente uma mulher de um metro e meio com um nenem no colo e outra criança agarrada nela ofereciam muito risco pra dois homens armados e treinados,-1,M
20,2019,UOL,Nessa eleição passada fizemos o maior erro,0,M
20,2019-09-21,Folha,#aculpaedowitzel,-1,G
22,2021-06-28,UOL,não acho correto essa comemoração!!! entendo o sentimento de alívio mas fico triste,-1,G
18,2019-08-21,UOL,ai amiga pq vc é tão perfeita?,0,M
23,2020-05-24,G1,"cara, o racismo existe, seja na polícia, na justiça no meio dos cidadãos etc mas é o que sempre falo, não é porque uns são tratados assim que todo branco é racista, não é porque a policia faz merda que toda a corporação é assim etc o problema ta na generalização",0,C
26,2021-05-07,Folha,vai dormir cheirador de pó,0,M
24,2020-07-01,G1,po brother da uma olhada aqui ai tu vai ver a respeito das tais circunstâncias,0,M
20,2019,UOL,"Que lógica, hein! Pelo que lemos não foi nenhum traficante que atirou e matou a criança. Foi a polícia, que tem por obrigação defender os inocentes e deveria agir seguindo a constituição. Se não o faz, qual a diferença entre o bandido (que não segue regras) e a polícia??? No dia que for um parente seu ""abatido"" vejamos se vc pensará da mesma forma.",-1,M
18,2019-08-20,UOL,antes ele do que os trabalhadores que estavam no ônibus #cpfcancelado,1,M
18,2019,UOL,"A esquerda é contra o desfecho deste oprimido ""pobre e pardo"", mas favorável a soltura de Lula, branco e rico, que assaltou milhões de pobres. Pode isso, Arnaldo?",0,M
18,2019,UOL,"Parabéns á polícia. Fez seu papel que é o de proteger a vida de cidadãos de bem. quanto ao morto, um bandido a menos. Se estava com arma de brinquedo ou não é problema dele. Caso ele tivesse colocado fogo no ônibus e pessoas inocentes tivessem morrido, a mídia esquerdista iria dizer que a polícia foi ineficiente, etc e tal... Como diz o ditado : Se tiver que chorar uma mãe, que chore a mãe do bandido.",1,M
18,2019,UOL,A esquerda de luto pelo bandido. Questão de identificação.,0,M
23,2020-05-19,G1,"você exagerou nos fatos, fez parecer que a policia fez de propósito",1,G
18,2019,UOL,"O que grande parte dos esquerdistas não consegue entender é que uma ação bem sucedida como essa serve de exemplo para futuros sequestradores, inibe novas ações, doutrina a bandidagem, consequentemente diminuem ocorrências futuras e novas mortes.É o be a bá de qualquer sistema de justiça em países desenvolvidos. A gente chega lá algum dia, se STF, OAB e afins não impedirem.",1,M
18,2019,UOL,"é isso aí, fomos salvo pelo gongo...",1,M
21,2021-11-06,Folha,"punição ??? o comando já divulgou nota, legitimando essa monstruosidade essa pm sob o comando do zema, virou milícia",-1,C
20,2019,UOL,"Qual o problema em vender drogas? Compra quem quer. Vidas inocentes são ceifadas e vc está preocupado com quem vende drogas. Francamente... Quer acabar com essa guerra que só traz prejuízo para os pobres, pardos e pretos? Legalize o comércio de drogas e com o dinheiro dos impostos invista em educação das crianças, só assim teremos adultos responsáveis.",-1,M
22,2021-06-28,G1,tá morto mesmo ?,0,G
18,2019-08-20,UOL,se tivesse algum familiar seu lá? não seria golaço?,1,G
23,2020-05-19,G1,"g1 o título certo seria assim menino de 14 anos é assassinado durante operação das polícias federal e civil no complexo do salgueiro, no rio #g1",-1,M
24,2020-07-01,G1,mais uma vida levada por esse sistema,-1,C
18,2019-08-20,G1,"entrei só para ver os defensores de bandidos, dizer que o sequestrador é a vítima ",0,M
23,2020-05-19,G1,"aqui no brasil, ninguém tem esperança",-1,C
21,2021-11-07,Folha,"eu digo que estamos nesse ambiente tóxico pq socialistas existem, e não que a culpa da polícia fazer esse tipo de abordagem é dos socialistas",0,M
23,2020-05-19,G1,eai mostra tua cara,0,C
20,2019-09-22,Folha,porque vocês playboys e esquerdistas cheiradores e maconheiros são quem financiam tudo isso aí,-1,M
21,2021-11-06,Folha,"eu não estava lá, assim como você também não estava então nem eu e nem você podemos afirmar nada",0,G
18,2019,UOL,O conceito de pessoa é questionável neste anjinho,0,M
20,2019,UOL,Enquanto isso em Brasília o atual governo federal cogita aumento de salários para os generais que ficam atrás da mesa...,0,M
24,2020-07-02,G1,esse tipo de gente é o pior! odeio o politicamente incorreto por isso! é uma pura hipocrisia!,0,C
25,2019-04-09,G1,"o nome disso é despreparo, mas também pode chamar de falta de profissionalismo, falta de caráter, falta de vergonha na cara, falta de noção não há desculpas para essa merda! genocídio!",-1,G
23,2020-05-19,G1,correção menino de 14 anos é assassinado,-1,M
22,2021-06-28,G1,hahahahahahahahahahahahahahahahahahahahahahah,0,G
18,2019,UOL,"Não duvida não, já tem gente colocando culpa no presidente.",0,M
18,2019,UOL,"Parabéns aos policiais envolvidos no caso, 22 reféns livres e mais um bandido que não cometerá mais crimes!",1,M
18,2019,UOL,...e tem uma relação de políticos do PT aguardando vaga em penitenciária,0,M
18,2019-08-20,G1,"aguardando o primeiro filho da p que vai cacarejar besteiras contrárias a excelente ação da polícia no caso do sequestro do ônibus da galo branco,",1,G
18,2019,UOL,Olha...quem está condenado (por enquanto) é teu ídolo.,0,M
18,2019,UOL,"O Freixo, Maria do Rosario, Gleise, Manuela, deveriam ter ido la com flores e livros",0,M
24,2020-07-01,G1,"tá coçando mesmo, por motivos óbvios, acontece casos assim constantemente e eu quero que traficante se foda, que morram, to nem ai, não defendo bandido, tá vendo como vc tbm presumiu algo",0,M
18,2019,UOL,"Menos um para que eu não pague a estadia dele na cadeia. Morreu, não acendo vela e não tão pouco era um ""coitado"" oprimido pela sociedade e o governo. Morreu...antes ele do que eu. Verdade, a arma era de brinquedo...e dai meu chapa? Alguém carrega cobra no bolso? Se ferrou... menos um.",1,M
21,2021-11-06,Folha,"policial feminina por favor agora crime tem que ser combatido com força de gênero também realmente a doença é grave a arma está com a justiça, ou você acha que o policial iria ficar exibindo a arma depois da abordagem, porque durante a abordagem não dá né",1,M
20,2019,Folha,"Sra Cristina eu lhe desafio a descobrir dentre os cerca de 3 mil comentários feitos por mim aqui,um único em que, a seu exmplo, tenha deixado de concordar ou refutar os argumentos do interlocutor, para julgar a pessoa deste.Que Deus nos ilumine a todos e um abraço fraterno em agnósticos e ateus!",0,M
23,2020-05-19,G1,"absurdo mesmo foi por foto do menino fazendo o 2 pra fazer ele passar como envolvido, sinceramente viu",-1,G
25,2019-05-23,UOL,placar muito pior que o 7 x 1,0,C
18,2019,UOL,E se vc fosse um dos reféns?,1,M
24,2020-07-01,Folha,a policia não foi pq o suspendeu as ações delas na comunidades,1,G
18,2019,UOL,"O Wilson não brinca não! Tem arma na não, morre.",1,M
24,2020-07-01,G1,"pm mal tem armamento pra ela mesmo usam até hoje os antigos fal padrão m964 com a intervenção federal decretada pelo temer o exército forneceu alguns imbel ia2 mais modernos e com uma mudança na legislação, agora a polícia pode usar armas apreendidas(algumas",-1,C
21,2021-11-07,G1,so pegar vídeos de ações em abordagem não precisa de cinco segundos que estão mortos pra uma arma basta apertar o gatilho olhe bem como ela segura sua cintura ao inves dos filhoscara tinham q estar comentando o pq a mãe não largou os filhos querendo sua integridade,1,M
18,2019,UOL,"Se houvesse igualdade social, educação para todos, investimentos correto em devidos departamentos, não passaríamos por isso. Hoje quantos pais de família estão chorando vendo seus filhos pedindo comida. O que será desse brazil, quando um homem com 55 anos ou mais perder o emprego, ter esperar até 65 anos para aposentar, e pela idade não conseguirá mais trabalho. Tenho medo do futuro.",-1,M
26,2021-05-07,Folha,"os cara fazendo trabalho pra milícia e tu batendo palma, isso aí nao teve nenhum herói não",0,M
18,2019,UOL,Não consigo entender a inversão de valores que existe nesse país. Hoje prevaleceu a ordem graças a Deus.,1,M
22,2021-06-28,UOL,"vi um repórter comentar “matar lázaro foi uma questão de honra[] o eco dessas palavras justificam e revelam os valores e ações nas diferentes instâncias da sociedade eliminálo tb nos impede de entender o contexto, e processos importantes triste desfecho!",-1,G
20,2019,UOL,Quantos fuzis Maduro comprou com a grana desviada do BNDES pelos pixulecos?,0,M
25,2020-12-15,Folha,se o exército faz uma coisa dessas imagina um pm,-1,C
20,2019-09-21,Folha,"certamente estas notícias não estariam sendo corriqueiras, não e mônica",0,G
18,2019,UOL,COUNTERSTRIKE WINS,0,M
24,2020-07-02,G1,cara só se for vc vc tenta amenizar a culpa de um lado (traficante porque segundo o seu raciocínio um agente do estado é tipo “mais assassino que um traficante “ ? vc é burro assim mesmo ou só nas horas vagas?,0,G
18,2019,UOL,Não conseguiria ser medico e ter que salvar a vida de um ser desses,0,M
20,2019-09-21,Folha,e só tem um culpado bandido! que tanto você defende!,1,M
22,2021-06-28,UOL,ele foi capturado e depois morto?,0,C
20,2019,UOL,"A polícia é representante do estado, não pode agir como os traficantes e sair atirando para todos os lados sem ser importar com vítimas Justificar crimes da polícia com o argumento de que os traficantes também matam é no mínimo ridículo. Os traficantes são bandidos e agem como tal já a polícia não podemos aceitar que aja como os bandidos e saíam matando por aí. Se o traficante atira sem pensar 2 vezes a polícia não pode fazer o mesmo ela deve ser treinada para atirar só quando estritamente necessário",-1,M
21,2021-11-06,Folha,"nada disso me deixa surpreso, pois sei como o mundo é",0,M
24,2020-07-01,G1,rio de janeiro hoje é um dos piores lugares do mundo,0,G
20,2019-09-21,Folha,não é saudável e nem natural se acostumar com tragédiasas pessoas estão doentes!,-1,M
20,2019-09-21,Folha,"por que elegemos a extrema direita proto fascista, simples assim",0,M
18,2019,UOL,Nesses últimos 15 anos vivíamos na Dinamarca né?,0,M
21,2021-11-06,Folha,"com esses pais essas crianças já sofriam,mais essa abordagem, não foi boa",-1,G
18,2019-08-20,G1,cidade maravilhosa mesmo,0,M
20,2019,UOL,"Policia devia deixar então o morro e cuidar do restante da cidade. Os moradores se dão bem e amam os traficantes. Afinal pelos comentários o traficante só atirou quando a policia atacou. Fora isso são anjos inocentes que levam as pessoas as nuvens com seus produtos e dão proteção, escola, saúde, cultura então é o que mais dá no baile funk, .",1,M
22,2021-06-28,G1,você realmente leu o artigo da karina? claro que não ou não é capaz de compreender ela justifica exatamente o que você não é capaz de entender,0,M
25,2019-05-24,UOL,preto pobre com um beck fica 3 anos preso !!! branco classe média paga mil de fiança e é solto !!!,-1,C
18,2019,UOL,"Vc achando que foi um grande feito, 300 policiais para matar um sujeito desarmado.",-1,M
25,2019-04-08,G1,isso pra mim tem outro nome execução,-1,C
23,2020-05-19,G1,"é só pesquisar g1 assassinato no google pra ver como é fácil fazer a manchete com assassinato sem ser calúnia aliás calúnia nesse contexto só é possível contra alguém, não existiria calúnia contra a instituição polícia",-1,G
26,2021-05-06,UOL,"queria ver essa valentia toda com os milicianos, mas aí o buraco é mais embaixo",0,M
24,2020-07-01,G1,"né véi, o cara a todo momento tentando livrar o bandido e jogar a culpa na pm, pqp man, vai ser assim até acontecer um latrocínio com alguém da família, aí vai ver quem é o verdadeiro inimigo",1,C
25,2019-04-09,G1,"será possível que neste ""comboio"" de militares não havia um oficial, um sargento, pra ""parar"" estes assassinos, com tanta ânsia pra matar!? pensam q estão na guerra!? idiotas, malditos!",-1,G
18,2019,UOL,"Mais um para virar estatística. Para a UOL, Data Folha, Folha e Globo não sabemos para qual estatística vai : se para aquela que a polícia violenta matou, ou para aquela que a polícia mata mais ou menos negros, ou para aquele que a polícia mata mais ou menos pobres, ou para aquela que a polícia mata para ter matéria para acusar o Governador do Rio, ou para aquela para ter matéria para acusar Moro e Dallagnol por abuso de autoridade e soltar Lula.",1,M
24,2020-07-01,G1,imagina sempre cresço tem!,0,G
18,2019,UOL,"Parabéns à polícia pelo excelente trabalho! Infelizmente uma vida se perdeu, mas foi escolha do próprio meliante!",1,M
18,2019,UOL,Parabéns aos policiais. Grandes heróis.,1,M
20,2019-09-22,G1,não vai ficar calado?,0,M
21,2021-11-07,G1,a covardia de um policial realmente não tem limites que deus nos livre de precisar dessa raça inútil,-1,C
22,2021-06-28,G1,"psicologia forense não tem absolutamente na a ver com psiquiatria forense a primeira não possui validação de prova sério, refaz seu curso",0,G
25,2019-05-23,UOL,é uma venezuela,0,M
21,2021-11-06,Folha,"nunca vi bandido mesmo só conheço os do planalto q a polícia vota em peso até hj só vi inocente sendo morto outro dia mesmo um coitado c/ marmita e a polícia achando q era arma atirou mas no condomínio d alphaville (com bandido agressor d mulher, vi a polícia falando fino",-1,G
26,2021-05-07,Folha,"obvio, naquela época o presidente não era um ignorante completo que mata o povo e depois faz piada com isso",0,M
